TIMESTAMP	FILE NAME	COMP TIME	ARGS	
04/09/2021 21:53:53	dataset_248fb0ef4bc33cdc8a53e9acf37b5168268bbce6b44d6aaff7f2a524ff7e27c7.jld	00:01:32	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 120, ma_step = 100), Any[], false)	
04/09/2021 21:53:55	dataset_7d930feea1a6f6f8b7f9a4e3c571dcb7ae7bc3da3e84cae04d6b09d6f5e89411.jld	00:00:02	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 120, ma_step = 100), Any[], false)	
04/09/2021 21:53:57	dataset_ef7ea0b169c9314f021f14b2de96b4b99db47e3f532ab5b3d78e5a29740d558d.jld	00:00:02	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 100, ma_step = 75), Any[], false)	
04/09/2021 21:53:58	dataset_c5c7899dc1f958b2b9ae08d72a9e1ba88de1d9bb526b018643bc7d908b83471c.jld	00:00:02	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 100, ma_step = 75), Any[], false)	
04/09/2021 21:54:01	dataset_3fb2e2406bde9e3b54a5f255e675a4c84d285c74235d8b03255da5d45311a3c5.jld	00:00:02	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (), Any[], false)	
04/09/2021 21:54:04	dataset_1115e0c09bf1d79b47d01cf465a0a02f21b057948cb3bbed31f50c5c55654da0.jld	00:00:03	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (), Any[], false)	
04/09/2021 21:54:07	dataset_b08dd46f52ea4333d07d8def8fc590e003af3077d32e117edc301849ac29144a.jld	00:00:03	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 120, ma_step = 100), Function[noise_gate!, normalize!], false)	
04/09/2021 21:54:10	dataset_55c2f1b4b276394482748b02353a42070f86843cb419084d34a7aa27b0f62158.jld	00:00:02	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 120, ma_step = 100), Function[noise_gate!, normalize!], false)	
04/09/2021 21:54:12	dataset_1b9a1ec262ef8419c7123947d8e2636e97f8ec47b9e78f42d65d867450021ba1.jld	00:00:02	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 100, ma_step = 75), Function[noise_gate!, normalize!], false)	
04/09/2021 21:54:14	dataset_2129001e707975d0696ae18e6364f888c6859450ad8e62418b70b349dbe4ccff.jld	00:00:02	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (ma_size = 100, ma_step = 75), Function[noise_gate!, normalize!], false)	
04/09/2021 21:54:16	dataset_5bc0642b5ec8cbc38a302a4b442ec531d17499abf2c4b55079f5889ec64b91f9.jld	00:00:02	(true, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (), Function[noise_gate!, normalize!], false)	
04/09/2021 21:54:19	dataset_50c54e8b9cc46125999380857753e0bf88bbcfa4837cb88917e9b86e24a0b99a.jld	00:00:02	(false, false, (wintime = 0.025, steptime = 0.01, fbtype = :mel, window_f = DSP.Windows.hamming, pre_emphasis = 0.97, nbands = 40, sumpower = false, dither = false), (), Function[noise_gate!, normalize!], false)	
