TIMESTAMP	FILE NAME	COMP TIME	ARGS	
11/10/2021 18:40:32	dataset_25a7151fc71859f27a3653327223f1ce6c2f556e22fb4c837ac041c41bb73425.jld	00:00:05	(((1, 7), false, false, [⪴]), 100, -1, "Pavia")	
11/10/2021 18:40:33	dataset_415b168dec8c7491463986c5f2f96b9fec2d164747a34df1e1772e8d77a8c054.jld	00:00:01	(((3, 7), false, :flattened, [⪴]), 100, -1, "Pavia")	
11/10/2021 18:40:34	dataset_288f959a0e7f828f6b4a1705fe261c446760bb45f383395deb57f1d2477c6b9c.jld	00:00:01	(((3, 7), false, false, TestOperator[⪴, ⪳, ⪴₉₀, ⪳₉₀, ⪴₈₀, ⪳₈₀, ⪴₇₀, ⪳₇₀, ⪴₆₀, ⪳₆₀]), 100, -1, "Pavia")	
11/10/2021 18:40:36	dataset_58918fcc671cb9d0896beb953a317211bf4e25a71664e439687d20c8c2480c8e.jld	00:00:01	(((3, 7), false, :averaged, [⪴]), 100, -1, "Pavia")	
11/10/2021 18:40:42	dataset_e80787f1d7dc5120de9bbadbf4255115891f16c6f6b1af3eabcb14ff4e704897.jld	00:00:06	(((5, 7), ("avg", 3), :flattened, [⪴]), 100, -1, "Pavia")	
11/10/2021 18:40:44	dataset_c745c5406f252334580a23c60b65ce70f8c0ca699469de6f539af723ee40c744.jld	00:00:01	(((5, 7), ("avg", 3), false, TestOperator[⪴, ⪳, ⪴₉₀, ⪳₉₀, ⪴₈₀, ⪳₈₀, ⪴₇₀, ⪳₇₀, ⪴₆₀, ⪳₆₀]), 100, -1, "Pavia")	
11/10/2021 18:40:44	dataset_c11979f5e6d81e0421b17c0af582cd4484abea50597b51486131e61c2bad32c1.jld	00:00:00	(((1, 7), false, false, [⪴]), 100, -1, "Salinas-A")	
11/10/2021 18:40:44	dataset_ec6939f2f2c2b24f5642cd8541b7f89585736e800215b9052b7fb5ada9dcf948.jld	00:00:00	(((3, 7), false, :flattened, [⪴]), 100, -1, "Salinas-A")	
11/10/2021 18:40:44	dataset_a376a2cfc85f68a9b248f059c6f70ad2e726f0df5b4ef08f714de9e0094adba2.jld	00:00:00	(((3, 7), false, false, TestOperator[⪴, ⪳, ⪴₉₀, ⪳₉₀, ⪴₈₀, ⪳₈₀, ⪴₇₀, ⪳₇₀, ⪴₆₀, ⪳₆₀]), 100, -1, "Salinas-A")	
11/10/2021 18:40:45	dataset_f4654ea7b9bef322ae99c41447add5d910b3da9a605357db1a569d0237c5e28f.jld	00:00:00	(((3, 7), false, :averaged, [⪴]), 100, -1, "Salinas-A")	
