TIMESTAMP	FILE NAME	COMP TIME	ARGS	
07/10/2021 20:28:05	dataset_f917245404c0dd9755e61ff78aba396cdfee8f9b530856bb9bd21cfa5d53e3ea.jld	00:00:30	(1, false, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
07/10/2021 22:06:26	dataset_d61112e1472ab496b9415fe81d04631bf9aeaabc637ea6723b005242deca01ce.jld	00:00:08	(2, true, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
07/10/2021 22:30:10	dataset_bba1ba10038f4ac664a6213490c791c8f5d784366187419855a8d15c2fc87895.jld	00:00:04	(3, true, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
07/10/2021 22:49:04	dataset_cc549661f4e0da2caca01cea594e2243353977c3b9b8cb4b2113294c2d2eb387.jld	00:00:10	(1, false, "b", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
09/10/2021 06:22:56	dataset_0fc425ffa71f5fa56fd082b6f9a38df2f3d80ddce6208b925586cd8e6f64fc38.jld	00:00:20	(2, true, "b", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
09/10/2021 16:16:28	dataset_0ed6d6d8d06417c63ddc6d2c65b13a6ae46771801fab3ee4d3decbe4c84c53ac.jld	00:00:07	(3, true, "b", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 30, ma_step = 20), Function[normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
10/10/2021 01:37:34	dataset_cf14c3edd51a9ae0888fc98261020e7ff04eb325bdbf257e83e8638794e4f5b4.jld	00:00:07	(1, false, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 45, ma_step = 30), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
10/10/2021 02:09:24	dataset_61da94ff0f79890c277d0c99b4d95d81a23fdd716fd144b1583a160e107121ec.jld	00:00:07	(2, true, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 45, ma_step = 30), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
10/10/2021 02:18:20	dataset_a739a571509e2e9fd74f6291f702a579de4c8875cbe43de77082065e288f8797.jld	00:00:04	(3, true, "c", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 45, ma_step = 30), Function[noise_gate!, normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
10/10/2021 02:27:54	dataset_a70aeb1e131d1ccbb9405a4100be33439031aa57317aa355e3c28c468967c5bd.jld	00:00:09	(1, false, "b", (wintime = 0.025, steptime = 0.01, fbtype = :fcmel, window_f = DSP.Windows.triang, pre_emphasis = 0.97, nbands = 30, sumpower = false, dither = false, maxfreq = 4000.0), (max_points = 50, ma_size = 45, ma_step = 30), Function[normalize!, remove_long_silences!], false, false, 8000, "KDD-norm-partitioned")	
